window_id,time_ms,avg_velocity,avg_velocity_off,avg_ioi,avg_duration,avg_articulation,pitch_range,avg_pitch,avg_pitch_step,num_chords,avg_notes_per_chord,chord_density,avg_polyphony,avg_arpeggiation_speed,avg_arpeggation_distance,num_grace_notes,avg_grace_duration,avg_grace_interval
21,315000,34.163524898828555,25.06429233325533,302.9847225723345,704.3369275167555,9.787218160313213,29.490559925743163,73.58412896884876,7.599578318254864,5.041421002267284,4.607631478566971,0.6374100787786257,3.3999940095302805,65.99372604041251,2.4547225924793623,1.0,168.72067267188683,2.0
22,330000,48.29296794151457,58.767642948475654,242.71735378566277,311.63513698979597,17.409944882181073,50.76778536025608,56.038940024774604,9.115128597160842,9.565842586134732,4.9131423452939265,0.377273718138721,2.00530956543477,134.87705754671288,5.374444928832903,2.0,154.00739799803293,1.0
23,345000,53.52730347181434,30.408682717376287,218.89667650513132,674.8937802836257,26.889443064364748,20.76632323836366,43.073445987926725,4.6555450595292704,6.957218630691986,4.300988367169859,0.395195232238443,5.211981539989362,80.12543465713894,2.5146173950072503,2.937212724005652,94.05029276748279,0.9600754061848746
24,360000,44.808789700747454,28.548005215855646,116.15601103030461,294.42787378418086,35.88401698315303,44.5138314009603,81.23551885480778,7.570290901821328,11.924633779256183,4.716369492619555,0.8203334441003268,3.020339040067207,18.82441999795547,4.345131112926486,4.964898050932365,65.5604829222885,0.9513269852054164
25,375000,76.12481867522114,33.84720047639771,92.51663329754595,163.08148814378077,7.181258877734206,26.050571331256492,48.805936695801684,10.666967943451912,13.97467508506423,4.668114343800797,0.832090588608527,3.3771680708891654,132.80355510242202,3.3670878573070273,3.362436562659137,127.38631309221635,1.8079170126479873
26,390000,52.63286861781054,29.07400451172487,76.96484982875113,369.932369946767,14.162751948777409,27.437460035109172,53.17863682149927,12.623083108925194,18.044908272096002,4.351279185483493,1.0256403824088904,2.37727206973486,32.77503519064786,0.7541233283118272,1.8672768617838345,75.86518226253757,1.0
27,405000,83.29035358021589,57.38371934293705,113.18633430277532,311.34363852445074,11.650104293444919,38.669980583694716,82.61123069878894,12.87241014765814,16.914671084507948,3.7825553446055777,1.1290583746856686,2.280584447593077,72.13457032423715,0.22232256097695827,1.0,55.78378780521756,2.0
28,420000,52.01214676048479,25.394951042544072,97.017763926059,296.6451217772104,20.527939275553866,26.211921409706203,85.34699931758901,12.31790513639025,10.02425180925029,2.4031809872401557,0.4987044680161803,4.952191838643385,18.409393441739308,1.4430023824154798,1.0,103.74887608924983,2.0
29,435000,76.3511483621671,29.103823012075623,196.54971743988798,612.2350899210478,12.161486131902098,51.95721082754852,84.99052882852891,11.6733831723499,11.703552813107116,3.5977079747419163,0.48321903984393805,4.572824038995084,49.11060887335741,5.683578277230779,5.275346179902892,73.9383836526913,1.1598216396308583
30,450000,52.00969149274003,24.426133110965075,244.1479214754753,436.45979008469675,17.783385280780763,58.133182597931516,58.79530115817774,10.833754722209372,10.212363373450804,3.312437018992557,0.41289815473540686,2.886301499808476,167.97410151497812,5.214358051189799,2.9144496185345012,121.61636086076598,1.730048666735251
31,465000,38.45606134965347,47.64509216376536,332.5274560372683,613.178740154907,47.32782720955294,18.98811045500433,78.70748474381234,4.517906254518641,9.637195413252911,3.1423989120577036,0.38487980431232305,2.3964381444759786,89.04543380991952,3.856420529626657,1.0,86.13358864576847,2.0
32,480000,35.878368810078115,55.010874261898216,62.81135471752431,185.5186769354479,6.85520897363015,25.056854742254725,86.22922741875414,13.935990898515,5.0464125378491875,4.937257244919113,0.1862946215734149,4.818864621529418,57.17294950431193,3.7310156494326754,0.0,0.0,0.0
